ebl,ibl,gtop,itop,count
90,0.0799999999999983,"(4,(2,(1,3)));","(4,(3,(1,2)));",1502
90,0.0799999999999983,"(4,(3,(1,2)));","(4,(1,(2,3)));",2108
90,0.0799999999999983,"(4,(3,(1,2)));","(4,(2,(1,3)));",2061
90,0.0799999999999983,"(4,(3,(1,2)));","(4,(3,(1,2)));",2217
100,0.0100000000000051,"(4,(1,(2,3)));","(4,(1,(2,3)));",1480
100,0.0100000000000051,"(4,(1,(2,3)));","(4,(2,(1,3)));",1497
100,0.0100000000000051,"(4,(1,(2,3)));","(4,(3,(1,2)));",5527
100,0.0100000000000051,"(4,(2,(1,3)));","(4,(1,(2,3)));",1527
100,0.0100000000000051,"(4,(2,(1,3)));","(4,(2,(1,3)));",1540
100,0.0100000000000051,"(4,(2,(1,3)));","(4,(3,(1,2)));",5643
100,0.0100000000000051,"(4,(3,(1,2)));","(4,(1,(2,3)));",1692
100,0.0100000000000051,"(4,(3,(1,2)));","(4,(2,(1,3)));",1528
100,0.0100000000000051,"(4,(3,(1,2)));","(4,(3,(1,2)));",5917
100,0.019999999999996,"(4,(1,(2,3)));","(4,(1,(2,3)));",1958
100,0.019999999999996,"(4,(1,(2,3)));","(4,(2,(1,3)));",1880
100,0.019999999999996,"(4,(1,(2,3)));","(4,(3,(1,2)));",4310
100,0.019999999999996,"(4,(2,(1,3)));","(4,(1,(2,3)));",1891
100,0.019999999999996,"(4,(2,(1,3)));","(4,(2,(1,3)));",1929
100,0.019999999999996,"(4,(2,(1,3)));","(4,(3,(1,2)));",4226
100,0.019999999999996,"(4,(3,(1,2)));","(4,(1,(2,3)));",2198
100,0.019999999999996,"(4,(3,(1,2)));","(4,(2,(1,3)));",2139
100,0.019999999999996,"(4,(3,(1,2)));","(4,(3,(1,2)));",4934
100,0.0400000000000063,"(4,(1,(2,3)));","(4,(1,(2,3)));",1628
100,0.0400000000000063,"(4,(1,(2,3)));","(4,(2,(1,3)));",1562
100,0.0400000000000063,"(4,(1,(2,3)));","(4,(3,(1,2)));",5422
100,0.0400000000000063,"(4,(2,(1,3)));","(4,(1,(2,3)));",1701
100,0.0400000000000063,"(4,(2,(1,3)));","(4,(2,(1,3)));",1615
100,0.0400000000000063,"(4,(2,(1,3)));","(4,(3,(1,2)));",5576
100,0.0400000000000063,"(4,(3,(1,2)));","(4,(1,(2,3)));",2112
100,0.0400000000000063,"(4,(3,(1,2)));","(4,(2,(1,3)));",2131
100,0.0400000000000063,"(4,(3,(1,2)));","(4,(3,(1,2)));",7109
100,0.0999999999999943,"(4,(1,(2,3)));","(4,(1,(2,3)));",2926
100,0.0999999999999943,"(4,(1,(2,3)));","(4,(2,(1,3)));",2809
100,0.0999999999999943,"(4,(1,(2,3)));","(4,(3,(1,2)));",7045
100,0.0999999999999943,"(4,(2,(1,3)));","(4,(1,(2,3)));",2934
100,0.0999999999999943,"(4,(2,(1,3)));","(4,(2,(1,3)));",2681
100,0.0999999999999943,"(4,(2,(1,3)));","(4,(3,(1,2)));",6868
100,0.0999999999999943,"(4,(3,(1,2)));","(4,(1,(2,3)));",4500
100,0.0999999999999943,"(4,(3,(1,2)));","(4,(2,(1,3)));",4225
100,0.0999999999999943,"(4,(3,(1,2)));","(4,(3,(1,2)));",11019
100,0.140000000000001,"(4,(1,(2,3)));","(4,(1,(2,3)));",6
100,0.140000000000001,"(4,(1,(2,3)));","(4,(2,(1,3)));",2
100,0.140000000000001,"(4,(1,(2,3)));","(4,(3,(1,2)));",7
100,0.140000000000001,"(4,(2,(1,3)));","(4,(1,(2,3)));",5
100,0.140000000000001,"(4,(2,(1,3)));","(4,(2,(1,3)));",4
100,0.140000000000001,"(4,(2,(1,3)));","(4,(3,(1,2)));",4
100,0.140000000000001,"(4,(3,(1,2)));","(4,(1,(2,3)));",11
100,0.140000000000001,"(4,(3,(1,2)));","(4,(2,(1,3)));",4
100,0.140000000000001,"(4,(3,(1,2)));","(4,(3,(1,2)));",12
100,0.0600000000000023,"(4,(1,(2,3)));","(4,(1,(2,3)));",1183
100,0.0600000000000023,"(4,(1,(2,3)));","(4,(2,(1,3)));",1182
100,0.0600000000000023,"(4,(1,(2,3)));","(4,(3,(1,2)));",2296
100,0.0600000000000023,"(4,(2,(1,3)));","(4,(1,(2,3)));",1260
100,0.0600000000000023,"(4,(2,(1,3)));","(4,(2,(1,3)));",1242
100,0.0600000000000023,"(4,(2,(1,3)));","(4,(3,(1,2)));",2515
100,0.0600000000000023,"(4,(3,(1,2)));","(4,(1,(2,3)));",1720
100,0.0600000000000023,"(4,(3,(1,2)));","(4,(2,(1,3)));",1574
100,0.0600000000000023,"(4,(3,(1,2)));","(4,(3,(1,2)));",3213
100,0.120000000000005,"(4,(1,(2,3)));","(4,(1,(2,3)));",796
100,0.120000000000005,"(4,(1,(2,3)));","(4,(2,(1,3)));",839
100,0.120000000000005,"(4,(1,(2,3)));","(4,(3,(1,2)));",891
100,0.120000000000005,"(4,(2,(1,3)));","(4,(1,(2,3)));",864
100,0.120000000000005,"(4,(2,(1,3)));","(4,(2,(1,3)));",807
100,0.120000000000005,"(4,(2,(1,3)));","(4,(3,(1,2)));",872
100,0.120000000000005,"(4,(3,(1,2)));","(4,(1,(2,3)));",1464
100,0.120000000000005,"(4,(3,(1,2)));","(4,(2,(1,3)));",1419
100,0.120000000000005,"(4,(3,(1,2)));","(4,(3,(1,2)));",1683
100,0.180000000000007,"(4,(1,(2,3)));","(4,(1,(2,3)));",1423
100,0.180000000000007,"(4,(1,(2,3)));","(4,(2,(1,3)));",1399
100,0.180000000000007,"(4,(1,(2,3)));","(4,(3,(1,2)));",3659
100,0.180000000000007,"(4,(2,(1,3)));","(4,(1,(2,3)));",1354
100,0.180000000000007,"(4,(2,(1,3)));","(4,(2,(1,3)));",1353
100,0.180000000000007,"(4,(2,(1,3)));","(4,(3,(1,2)));",3644
100,0.180000000000007,"(4,(3,(1,2)));","(4,(1,(2,3)));",3324
100,0.180000000000007,"(4,(3,(1,2)));","(4,(2,(1,3)));",3122
100,0.180000000000007,"(4,(3,(1,2)));","(4,(3,(1,2)));",8439
100,0.25,"(4,(1,(2,3)));","(4,(1,(2,3)));",300
100,0.25,"(4,(1,(2,3)));","(4,(2,(1,3)));",313
100,0.25,"(4,(1,(2,3)));","(4,(3,(1,2)));",2191
100,0.25,"(4,(2,(1,3)));","(4,(1,(2,3)));",327
100,0.25,"(4,(2,(1,3)));","(4,(2,(1,3)));",336
100,0.25,"(4,(2,(1,3)));","(4,(3,(1,2)));",2270
100,0.25,"(4,(3,(1,2)));","(4,(1,(2,3)));",957
100,0.25,"(4,(3,(1,2)));","(4,(2,(1,3)));",961
100,0.25,"(4,(3,(1,2)));","(4,(3,(1,2)));",6623
100,0.5,"(4,(1,(2,3)));","(4,(1,(2,3)));",411
100,0.5,"(4,(1,(2,3)));","(4,(2,(1,3)));",449
100,0.5,"(4,(1,(2,3)));","(4,(3,(1,2)));",958
100,0.5,"(4,(2,(1,3)));","(4,(1,(2,3)));",436
100,0.5,"(4,(2,(1,3)));","(4,(2,(1,3)));",459
100,0.5,"(4,(2,(1,3)));","(4,(3,(1,2)));",974
100,0.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",2624
100,0.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",2643
100,0.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",6046
100,1,"(4,(1,(2,3)));","(4,(1,(2,3)));",16
100,1,"(4,(1,(2,3)));","(4,(2,(1,3)));",16
100,1,"(4,(1,(2,3)));","(4,(3,(1,2)));",673
100,1,"(4,(2,(1,3)));","(4,(1,(2,3)));",12
100,1,"(4,(2,(1,3)));","(4,(2,(1,3)));",15
100,1,"(4,(2,(1,3)));","(4,(3,(1,2)));",600
100,1,"(4,(3,(1,2)));","(4,(1,(2,3)));",334
100,1,"(4,(3,(1,2)));","(4,(2,(1,3)));",287
100,1,"(4,(3,(1,2)));","(4,(3,(1,2)));",13047
100,2,"(4,(1,(2,3)));","(4,(1,(2,3)));",11
100,2,"(4,(1,(2,3)));","(4,(2,(1,3)));",13
100,2,"(4,(1,(2,3)));","(4,(3,(1,2)));",75
100,2,"(4,(2,(1,3)));","(4,(1,(2,3)));",8
100,2,"(4,(2,(1,3)));","(4,(2,(1,3)));",7
100,2,"(4,(2,(1,3)));","(4,(3,(1,2)));",78
100,2,"(4,(3,(1,2)));","(4,(1,(2,3)));",1632
100,2,"(4,(3,(1,2)));","(4,(2,(1,3)));",1603
100,2,"(4,(3,(1,2)));","(4,(3,(1,2)));",11573
100,2.5,"(4,(1,(2,3)));","(4,(1,(2,3)));",14
100,2.5,"(4,(1,(2,3)));","(4,(2,(1,3)));",20
100,2.5,"(4,(1,(2,3)));","(4,(3,(1,2)));",38
100,2.5,"(4,(2,(1,3)));","(4,(1,(2,3)));",21
100,2.5,"(4,(2,(1,3)));","(4,(2,(1,3)));",16
100,2.5,"(4,(2,(1,3)));","(4,(3,(1,2)));",67
100,2.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",13332
100,2.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",13221
100,2.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",38703
100,4,"(4,(3,(1,2)));","(4,(1,(2,3)));",10850
100,4,"(4,(3,(1,2)));","(4,(2,(1,3)));",10863
100,4,"(4,(3,(1,2)));","(4,(3,(1,2)));",48102
100,4.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",5590
100,4.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",5318
100,4.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",9092
100,9.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",16668
100,9.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",16470
100,9.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",26520
100,11,"(4,(3,(1,2)));","(4,(1,(2,3)));",3599
100,11,"(4,(3,(1,2)));","(4,(2,(1,3)));",3679
100,11,"(4,(3,(1,2)));","(4,(3,(1,2)));",12722
100,11.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",3840
100,11.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",3858
100,11.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",12302
100,13.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",1278
100,13.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",1250
100,13.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",2472
100,16.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",2725
100,16.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",2620
100,16.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",9655
100,18,"(4,(3,(1,2)));","(4,(1,(2,3)));",6587
100,18,"(4,(3,(1,2)));","(4,(2,(1,3)));",6377
100,18,"(4,(3,(1,2)));","(4,(3,(1,2)));",7036
100,19.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",4073
100,19.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",3907
100,19.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",12020
100,0.0799999999999983,"(4,(1,(2,3)));","(4,(1,(2,3)));",512
100,0.0799999999999983,"(4,(1,(2,3)));","(4,(2,(1,3)));",485
100,0.0799999999999983,"(4,(1,(2,3)));","(4,(3,(1,2)));",2943
100,0.0799999999999983,"(4,(2,(1,3)));","(4,(1,(2,3)));",486
100,0.0799999999999983,"(4,(2,(1,3)));","(4,(2,(1,3)));",479
100,0.0799999999999983,"(4,(2,(1,3)));","(4,(3,(1,2)));",2789
100,0.0799999999999983,"(4,(3,(1,2)));","(4,(1,(2,3)));",707
100,0.0799999999999983,"(4,(3,(1,2)));","(4,(2,(1,3)));",724
100,0.0799999999999983,"(4,(3,(1,2)));","(4,(3,(1,2)));",4418
100,0.159999999999997,"(4,(1,(2,3)));","(4,(1,(2,3)));",3180
100,0.159999999999997,"(4,(1,(2,3)));","(4,(2,(1,3)));",3186
100,0.159999999999997,"(4,(1,(2,3)));","(4,(3,(1,2)));",5900
100,0.159999999999997,"(4,(2,(1,3)));","(4,(1,(2,3)));",3349
100,0.159999999999997,"(4,(2,(1,3)));","(4,(2,(1,3)));",3411
100,0.159999999999997,"(4,(2,(1,3)));","(4,(3,(1,2)));",6178
100,0.159999999999997,"(4,(3,(1,2)));","(4,(1,(2,3)));",6919
100,0.159999999999997,"(4,(3,(1,2)));","(4,(2,(1,3)));",6814
100,0.159999999999997,"(4,(3,(1,2)));","(4,(3,(1,2)));",12573
100,0.200000000000003,"(4,(1,(2,3)));","(4,(1,(2,3)));",1424
100,0.200000000000003,"(4,(1,(2,3)));","(4,(2,(1,3)));",1508
100,0.200000000000003,"(4,(1,(2,3)));","(4,(3,(1,2)));",7907
100,0.200000000000003,"(4,(2,(1,3)));","(4,(1,(2,3)));",1532
100,0.200000000000003,"(4,(2,(1,3)));","(4,(2,(1,3)));",1492
100,0.200000000000003,"(4,(2,(1,3)));","(4,(3,(1,2)));",8010
100,0.200000000000003,"(4,(3,(1,2)));","(4,(1,(2,3)));",3812
100,0.200000000000003,"(4,(3,(1,2)));","(4,(2,(1,3)));",3722
100,0.200000000000003,"(4,(3,(1,2)));","(4,(3,(1,2)));",19900
110,0.0999999999999943,"(4,(1,(2,3)));","(4,(1,(2,3)));",761
110,0.0999999999999943,"(4,(1,(2,3)));","(4,(2,(1,3)));",841
110,0.0999999999999943,"(4,(1,(2,3)));","(4,(3,(1,2)));",984
110,0.0999999999999943,"(4,(2,(1,3)));","(4,(1,(2,3)));",872
110,0.0999999999999943,"(4,(2,(1,3)));","(4,(2,(1,3)));",777
110,0.0999999999999943,"(4,(2,(1,3)));","(4,(3,(1,2)));",990
110,0.0999999999999943,"(4,(3,(1,2)));","(4,(1,(2,3)));",1428
110,0.0999999999999943,"(4,(3,(1,2)));","(4,(2,(1,3)));",1367
110,0.0999999999999943,"(4,(3,(1,2)));","(4,(3,(1,2)));",1586
110,0.140000000000001,"(4,(1,(2,3)));","(4,(1,(2,3)));",2008
110,0.140000000000001,"(4,(1,(2,3)));","(4,(2,(1,3)));",1995
110,0.140000000000001,"(4,(1,(2,3)));","(4,(3,(1,2)));",6899
110,0.140000000000001,"(4,(2,(1,3)));","(4,(1,(2,3)));",2109
110,0.140000000000001,"(4,(2,(1,3)));","(4,(2,(1,3)));",2141
110,0.140000000000001,"(4,(2,(1,3)));","(4,(3,(1,2)));",7327
110,0.140000000000001,"(4,(3,(1,2)));","(4,(1,(2,3)));",4183
110,0.140000000000001,"(4,(3,(1,2)));","(4,(2,(1,3)));",4122
110,0.140000000000001,"(4,(3,(1,2)));","(4,(3,(1,2)));",14216
110,0.120000000000005,"(4,(1,(2,3)));","(4,(1,(2,3)));",1646
110,0.120000000000005,"(4,(1,(2,3)));","(4,(2,(1,3)));",1685
110,0.120000000000005,"(4,(1,(2,3)));","(4,(3,(1,2)));",11993
110,0.120000000000005,"(4,(2,(1,3)));","(4,(1,(2,3)));",1653
110,0.120000000000005,"(4,(2,(1,3)));","(4,(2,(1,3)));",1698
110,0.120000000000005,"(4,(2,(1,3)));","(4,(3,(1,2)));",12273
110,0.120000000000005,"(4,(3,(1,2)));","(4,(1,(2,3)));",3170
110,0.120000000000005,"(4,(3,(1,2)));","(4,(2,(1,3)));",3124
110,0.120000000000005,"(4,(3,(1,2)));","(4,(3,(1,2)));",22758
110,0.5,"(4,(1,(2,3)));","(4,(1,(2,3)));",202
110,0.5,"(4,(1,(2,3)));","(4,(2,(1,3)));",179
110,0.5,"(4,(1,(2,3)));","(4,(3,(1,2)));",1446
110,0.5,"(4,(2,(1,3)));","(4,(1,(2,3)));",167
110,0.5,"(4,(2,(1,3)));","(4,(2,(1,3)));",189
110,0.5,"(4,(2,(1,3)));","(4,(3,(1,2)));",1418
110,0.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",1155
110,0.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",1147
110,0.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",9097
110,5,"(4,(2,(1,3)));","(4,(3,(1,2)));",2
110,5,"(4,(3,(1,2)));","(4,(1,(2,3)));",1606
110,5,"(4,(3,(1,2)));","(4,(2,(1,3)));",1521
110,5,"(4,(3,(1,2)));","(4,(3,(1,2)));",11871
110,9,"(4,(3,(1,2)));","(4,(1,(2,3)));",3366
110,9,"(4,(3,(1,2)));","(4,(2,(1,3)));",3117
110,9,"(4,(3,(1,2)));","(4,(3,(1,2)));",3517
110,9.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",2217
110,9.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",2280
110,9.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",5503
110,10,"(4,(3,(1,2)));","(4,(1,(2,3)));",8575
110,10,"(4,(3,(1,2)));","(4,(2,(1,3)));",8492
110,10,"(4,(3,(1,2)));","(4,(3,(1,2)));",30365
110,11,"(4,(3,(1,2)));","(4,(1,(2,3)));",598
110,11,"(4,(3,(1,2)));","(4,(2,(1,3)));",542
110,11,"(4,(3,(1,2)));","(4,(3,(1,2)));",8860
110,11.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",6490
110,11.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",6388
110,11.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",7122
110,12,"(4,(3,(1,2)));","(4,(1,(2,3)));",814
110,12,"(4,(3,(1,2)));","(4,(2,(1,3)));",844
110,12,"(4,(3,(1,2)));","(4,(3,(1,2)));",8430
110,14,"(4,(3,(1,2)));","(4,(1,(2,3)));",18987
110,14,"(4,(3,(1,2)));","(4,(2,(1,3)));",18361
110,14,"(4,(3,(1,2)));","(4,(3,(1,2)));",50077
110,14.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",454
110,14.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",498
110,14.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",14048
110,15.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",7577
110,15.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",7355
110,15.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",30382
110,17,"(4,(3,(1,2)));","(4,(1,(2,3)));",19392
110,17,"(4,(3,(1,2)));","(4,(2,(1,3)));",18874
110,17,"(4,(3,(1,2)));","(4,(3,(1,2)));",38231
110,18.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",1416
110,18.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",1403
110,18.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",17181
110,19.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",3381
110,19.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",3349
110,19.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",3358
110,0.0400000000000063,"(4,(1,(2,3)));","(4,(1,(2,3)));",755
110,0.0400000000000063,"(4,(1,(2,3)));","(4,(2,(1,3)));",724
110,0.0400000000000063,"(4,(1,(2,3)));","(4,(3,(1,2)));",3139
110,0.0400000000000063,"(4,(2,(1,3)));","(4,(1,(2,3)));",781
110,0.0400000000000063,"(4,(2,(1,3)));","(4,(2,(1,3)));",737
110,0.0400000000000063,"(4,(2,(1,3)));","(4,(3,(1,2)));",3194
110,0.0400000000000063,"(4,(3,(1,2)));","(4,(1,(2,3)));",932
110,0.0400000000000063,"(4,(3,(1,2)));","(4,(2,(1,3)));",947
110,0.0400000000000063,"(4,(3,(1,2)));","(4,(3,(1,2)));",3791
110,0.159999999999997,"(4,(1,(2,3)));","(4,(1,(2,3)));",752
110,0.159999999999997,"(4,(1,(2,3)));","(4,(2,(1,3)));",757
110,0.159999999999997,"(4,(1,(2,3)));","(4,(3,(1,2)));",3026
110,0.159999999999997,"(4,(2,(1,3)));","(4,(1,(2,3)));",823
110,0.159999999999997,"(4,(2,(1,3)));","(4,(2,(1,3)));",735
110,0.159999999999997,"(4,(2,(1,3)));","(4,(3,(1,2)));",3134
110,0.159999999999997,"(4,(3,(1,2)));","(4,(1,(2,3)));",1659
110,0.159999999999997,"(4,(3,(1,2)));","(4,(2,(1,3)));",1629
110,0.159999999999997,"(4,(3,(1,2)));","(4,(3,(1,2)));",6739
120,0.0799999999999983,"(4,(1,(2,3)));","(4,(1,(2,3)));",937
120,0.0799999999999983,"(4,(1,(2,3)));","(4,(2,(1,3)));",901
120,0.0799999999999983,"(4,(1,(2,3)));","(4,(3,(1,2)));",2326
120,0.0799999999999983,"(4,(2,(1,3)));","(4,(1,(2,3)));",969
120,0.0799999999999983,"(4,(2,(1,3)));","(4,(2,(1,3)));",934
120,0.0799999999999983,"(4,(2,(1,3)));","(4,(3,(1,2)));",2447
120,0.0799999999999983,"(4,(3,(1,2)));","(4,(1,(2,3)));",1430
120,0.0799999999999983,"(4,(3,(1,2)));","(4,(2,(1,3)));",1468
120,0.0799999999999983,"(4,(3,(1,2)));","(4,(3,(1,2)));",3588
120,0.0999999999999943,"(4,(1,(2,3)));","(4,(1,(2,3)));",3
120,0.0999999999999943,"(4,(1,(2,3)));","(4,(2,(1,3)));",4
120,0.0999999999999943,"(4,(1,(2,3)));","(4,(3,(1,2)));",2654
120,0.0999999999999943,"(4,(2,(1,3)));","(4,(1,(2,3)));",5
120,0.0999999999999943,"(4,(2,(1,3)));","(4,(3,(1,2)));",2761
120,0.0999999999999943,"(4,(3,(1,2)));","(4,(1,(2,3)));",5
120,0.0999999999999943,"(4,(3,(1,2)));","(4,(2,(1,3)));",5
120,0.0999999999999943,"(4,(3,(1,2)));","(4,(3,(1,2)));",4564
120,0.140000000000001,"(4,(1,(2,3)));","(4,(1,(2,3)));",466
120,0.140000000000001,"(4,(1,(2,3)));","(4,(2,(1,3)));",477
120,0.140000000000001,"(4,(1,(2,3)));","(4,(3,(1,2)));",517
120,0.140000000000001,"(4,(2,(1,3)));","(4,(1,(2,3)));",541
120,0.140000000000001,"(4,(2,(1,3)));","(4,(2,(1,3)));",514
120,0.140000000000001,"(4,(2,(1,3)));","(4,(3,(1,2)));",523
120,0.140000000000001,"(4,(3,(1,2)));","(4,(1,(2,3)));",971
120,0.140000000000001,"(4,(3,(1,2)));","(4,(2,(1,3)));",1008
120,0.140000000000001,"(4,(3,(1,2)));","(4,(3,(1,2)));",1000
120,0.0600000000000023,"(4,(1,(2,3)));","(4,(1,(2,3)));",961
120,0.0600000000000023,"(4,(1,(2,3)));","(4,(2,(1,3)));",909
120,0.0600000000000023,"(4,(1,(2,3)));","(4,(3,(1,2)));",4168
120,0.0600000000000023,"(4,(2,(1,3)));","(4,(1,(2,3)));",955
120,0.0600000000000023,"(4,(2,(1,3)));","(4,(2,(1,3)));",907
120,0.0600000000000023,"(4,(2,(1,3)));","(4,(3,(1,2)));",4088
120,0.0600000000000023,"(4,(3,(1,2)));","(4,(1,(2,3)));",1272
120,0.0600000000000023,"(4,(3,(1,2)));","(4,(2,(1,3)));",1227
120,0.0600000000000023,"(4,(3,(1,2)));","(4,(3,(1,2)));",5513
120,0.120000000000005,"(4,(1,(2,3)));","(4,(1,(2,3)));",892
120,0.120000000000005,"(4,(1,(2,3)));","(4,(2,(1,3)));",829
120,0.120000000000005,"(4,(1,(2,3)));","(4,(3,(1,2)));",3451
120,0.120000000000005,"(4,(2,(1,3)));","(4,(1,(2,3)));",892
120,0.120000000000005,"(4,(2,(1,3)));","(4,(2,(1,3)));",887
120,0.120000000000005,"(4,(2,(1,3)));","(4,(3,(1,2)));",3477
120,0.120000000000005,"(4,(3,(1,2)));","(4,(1,(2,3)));",1563
120,0.120000000000005,"(4,(3,(1,2)));","(4,(2,(1,3)));",1582
120,0.120000000000005,"(4,(3,(1,2)));","(4,(3,(1,2)));",6427
120,0.25,"(4,(1,(2,3)));","(4,(1,(2,3)));",1280
120,0.25,"(4,(1,(2,3)));","(4,(2,(1,3)));",1289
120,0.25,"(4,(1,(2,3)));","(4,(3,(1,2)));",1631
120,0.25,"(4,(2,(1,3)));","(4,(1,(2,3)));",1205
120,0.25,"(4,(2,(1,3)));","(4,(2,(1,3)));",1220
120,0.25,"(4,(2,(1,3)));","(4,(3,(1,2)));",1599
120,0.25,"(4,(3,(1,2)));","(4,(1,(2,3)));",3594
120,0.25,"(4,(3,(1,2)));","(4,(2,(1,3)));",3611
120,0.25,"(4,(3,(1,2)));","(4,(3,(1,2)));",4571
120,5,"(4,(3,(1,2)));","(4,(1,(2,3)));",13494
120,5,"(4,(3,(1,2)));","(4,(2,(1,3)));",13364
120,5,"(4,(3,(1,2)));","(4,(3,(1,2)));",25394
120,5.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",3405
120,5.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",3214
120,5.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",3381
120,7.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",6748
120,7.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",6462
120,7.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",6790
120,8.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",2026
120,8.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",1921
120,8.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",6053
120,9.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",2824
120,9.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",2793
120,9.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",14383
120,11.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",1331
120,11.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",1182
120,11.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",12487
120,13.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",4898
120,13.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",4777
120,13.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",10325
120,14,"(4,(3,(1,2)));","(4,(1,(2,3)));",1175
120,14,"(4,(3,(1,2)));","(4,(2,(1,3)));",1133
120,14,"(4,(3,(1,2)));","(4,(3,(1,2)));",12692
120,14.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",5264
120,14.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",5292
120,14.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",43897
120,16.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",2694
120,16.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",2613
120,16.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",9693
120,18,"(4,(3,(1,2)));","(4,(1,(2,3)));",2660
120,18,"(4,(3,(1,2)));","(4,(2,(1,3)));",2596
120,18,"(4,(3,(1,2)));","(4,(3,(1,2)));",14053
120,0.019999999999996,"(4,(1,(2,3)));","(4,(1,(2,3)));",1030
120,0.019999999999996,"(4,(1,(2,3)));","(4,(2,(1,3)));",982
120,0.019999999999996,"(4,(1,(2,3)));","(4,(3,(1,2)));",1235
120,0.019999999999996,"(4,(2,(1,3)));","(4,(1,(2,3)));",1053
120,0.019999999999996,"(4,(2,(1,3)));","(4,(2,(1,3)));",1041
120,0.019999999999996,"(4,(2,(1,3)));","(4,(3,(1,2)));",1117
120,0.019999999999996,"(4,(3,(1,2)));","(4,(1,(2,3)));",1128
120,0.019999999999996,"(4,(3,(1,2)));","(4,(2,(1,3)));",1087
120,0.019999999999996,"(4,(3,(1,2)));","(4,(3,(1,2)));",1328
120,0.0750000000000028,"(4,(1,(2,3)));","(4,(1,(2,3)));",452
120,0.0750000000000028,"(4,(1,(2,3)));","(4,(2,(1,3)));",508
120,0.0750000000000028,"(4,(1,(2,3)));","(4,(3,(1,2)));",3214
120,0.0750000000000028,"(4,(2,(1,3)));","(4,(1,(2,3)));",520
120,0.0750000000000028,"(4,(2,(1,3)));","(4,(2,(1,3)));",528
