,"1,2","1,3","1,4","2,3","2,4","3,4"
2973,180.2,187.919,227.95100000000002,187.919,227.95100000000002,227.95
2974,181.302,186.209,226.72000000000003,186.209,226.72000000000003,226.721
2975,180.882,186.917,226.224,186.917,226.224,226.22299999999998
2976,181.376,187.456,230.322,187.456,230.322,230.32199999999997
2977,180.974,189.06,226.838,189.06,226.838,226.838
2978,181.916,186.04500000000002,226.377,186.04500000000002,226.377,226.37600000000003
2979,180.084,187.176,226.10899999999998,187.176,226.10899999999998,226.10899999999998
2980,183.27,186.20000000000002,226.786,186.20000000000002,226.786,226.786
2981,180.096,186.59000000000003,226.185,186.59000000000003,226.185,226.185
2982,180.296,186.13799999999998,226.451,186.13799999999998,226.451,226.451
2983,180.228,186.011,226.487,186.011,226.487,226.486
2984,181.858,187.262,227.567,187.262,227.567,227.567
2985,180.064,186.70199999999997,226.974,186.70199999999997,226.974,226.974
2986,180.668,186.955,226.199,186.955,226.199,226.198
2987,180.296,186.112,226.582,186.112,226.582,226.58200000000002
2988,180.952,188.04,226.75,188.04,226.75,226.75
2989,181.232,187.07000000000002,226.059,187.07000000000002,226.059,226.059
2990,180.666,186.217,226.526,186.217,226.526,226.527
2991,180.226,186.655,226.517,186.655,226.517,226.51599999999996
2992,180.98,186.027,227.37099999999998,186.027,227.37099999999998,227.37199999999999
2993,180.768,187.344,230.972,187.344,230.972,230.972
2994,181.47,186.396,227.64600000000002,186.396,227.64600000000002,227.64600000000002
2995,180.618,186.061,226.399,186.061,226.399,226.40000000000003
2996,180.798,186.90800000000002,226.69800000000004,186.90800000000002,226.69800000000004,226.69799999999998
2997,180.742,187.218,226.11,187.218,226.11,226.11
2998,181.002,186.65900000000002,226.15200000000004,186.65900000000002,226.15200000000004,226.15300000000002
2999,181.084,186.63799999999998,226.04,186.63799999999998,226.04,226.04000000000002
3000,180.552,187.54,226.45,187.54,226.45,226.45000000000002
3001,180.218,187.04,231.50599999999997,187.04,231.50599999999997,231.50599999999997
3002,183.596,186.26800000000003,227.856,186.26800000000003,227.856,227.856
3003,182.76,186.225,226.007,186.225,226.007,226.00799999999998
3004,180.51,186.518,226.47799999999998,186.518,226.47799999999998,226.47799999999998
3005,181.466,186.14499999999998,226.69100000000003,186.14499999999998,226.69100000000003,226.692
3006,181.412,186.58200000000002,226.74800000000002,186.58200000000002,226.74800000000002,226.748
3007,181.714,186.13299999999998,227.517,186.13299999999998,227.517,227.51799999999997
3008,180.08,186.097,228.03800000000004,186.097,228.03800000000004,228.03900000000002
3009,180.43,187.512,226.42,187.512,226.42,226.42
3010,180.108,186.905,226.546,186.905,226.546,226.547
3011,180.768,186.028,226.572,186.028,226.572,226.572
3012,181.612,187.556,230.32999999999998,187.556,230.32999999999998,230.32999999999998
3013,180.0,187.17499999999998,226.24900000000002,187.17499999999998,226.24900000000002,226.25
3014,180.462,186.805,227.50099999999998,186.805,227.50099999999998,227.50199999999998
3015,182.968,186.328,226.739,186.328,226.739,226.739
3016,183.06,189.43,226.376,189.43,226.376,226.376
3017,180.698,186.074,226.63799999999998,186.074,226.63799999999998,226.638
