learners,metrics,0,1,2,3,4,5,6,7,8,9
ExtraTrees,test_Recall,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333
ExtraTrees,train_Recall,1.0,1.0,1.0,1.0,1.0,0.9310344827586207,1.0,1.0,0.9310344827586207,1.0
ExtraTrees,test_MCC,-0.5773502691896258,-1.0,0.7071067811865476,0.0,0.7071067811865476,0.4472135954999579,0.4472135954999579,1.0,-0.3333333333333333,0.4472135954999579
ExtraTrees,train_MCC,0.8043996665398437,0.8660254037844387,0.9013878188659973,0.7254762501100117,0.7254762501100117,0.731126155013931,0.753370803500884,0.8703882797784892,0.794996299293326,0.753370803500884
AdaBoost,fit_time,0.019347190856933594,0.0041654109954833984,0.02526545524597168,0.03581643104553223,0.04140329360961914,0.03518819808959961,0.02482008934020996,0.03493976593017578,0.02946949005126953,0.02925276756286621
AdaBoost,score_time,0.011906862258911133,0.007740020751953125,0.01226663589477539,0.016385555267333984,0.016775846481323242,0.015808582305908203,0.012251853942871094,0.015366077423095703,0.014045238494873047,0.014711141586303711
AdaBoost,test_Acc,0.25,0.25,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
AdaBoost,train_Acc,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AdaBoost,test_F1,0.0,0.0,1.0,0.7499999999999999,0.7499999999999999,0.7499999999999999,0.7499999999999999,0.7499999999999999,0.7499999999999999,0.5
AdaBoost,train_F1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AdaBoost,test_Prec,0.0,0.0,1.0,0.6,0.6,0.6,0.6,0.6,0.6,1.0
AdaBoost,train_Prec,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AdaBoost,test_Recall,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333
AdaBoost,train_Recall,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AdaBoost,test_MCC,-0.5773502691896258,-0.5773502691896258,1.0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579
AdaBoost,train_MCC,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GradBoost,fit_time,0.019025802612304688,0.022581100463867188,0.013692140579223633,0.028275012969970703,0.014440536499023438,0.01863551139831543,0.017455577850341797,0.012639522552490234,0.01741313934326172,0.01561880111694336
GradBoost,score_time,0.006369113922119141,0.006360292434692383,0.004304409027099609,0.006162881851196289,0.0041620731353759766,0.005232572555541992,0.005405426025390625,0.004107952117919922,0.00517582893371582,0.00464320182800293
GradBoost,test_Acc,0.25,0.5,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
GradBoost,train_Acc,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GradBoost,test_F1,0.0,0.5,1.0,0.7499999999999999,1.0,0.7499999999999999,0.7499999999999999,0.5,0.7499999999999999,0.5
GradBoost,train_F1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GradBoost,test_Prec,0.0,0.5,1.0,0.6,1.0,0.6,0.6,1.0,0.6,1.0
GradBoost,train_Prec,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GradBoost,test_Recall,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333
GradBoost,train_Recall,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GradBoost,test_MCC,-0.5773502691896258,0.0,1.0,0.4472135954999579,1.0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579
GradBoost,train_MCC,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GP,fit_time,0.0068128108978271484,0.008507013320922852,0.005351066589355469,0.01313018798828125,0.004774808883666992,0.006262302398681641,0.006943225860595703,0.004652738571166992,0.0053598880767822266,0.0049207210540771484
GP,score_time,0.006030559539794922,0.007485628128051758,0.004716396331787109,0.007058382034301758,0.004438161849975586,0.005373239517211914,0.006330251693725586,0.0043795108795166016,0.004891633987426758,0.004684925079345703
GP,test_Acc,0.25,0.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666
GP,train_Acc,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GP,test_F1,0.0,0.0,0.7499999999999999,0.3333333333333333,1.0,0.7499999999999999,0.7499999999999999,1.0,0.7499999999999999,0.5
GP,train_F1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GP,test_Prec,0.0,0.0,0.6,0.3333333333333333,1.0,0.6,0.6,1.0,0.6,1.0
GP,train_Prec,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GP,test_Recall,0.0,0.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.3333333333333333
GP,train_Recall,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GP,test_MCC,-0.5773502691896258,-1.0,0.4472135954999579,-0.3333333333333333,1.0,0.4472135954999579,0.4472135954999579,1.0,0.4472135954999579,0.4472135954999579
GP,train_MCC,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LogisticReg,fit_time,0.45394039154052734,0.25542259216308594,0.6411800384521484,0.6339273452758789,0.549339771270752,0.5418367385864258,0.6595494747161865,0.5888512134552002,0.18447470664978027,0.5800509452819824
LogisticReg,score_time,0.0036072731018066406,0.0036957263946533203,0.0034995079040527344,0.003602743148803711,0.003665924072265625,0.0034868717193603516,0.0029914379119873047,0.0031478404998779297,0.0033736228942871094,0.002947568893432617
LogisticReg,test_Acc,0.25,0.25,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
LogisticReg,train_Acc,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LogisticReg,test_F1,0.0,0.4,1.0,0.5,0.7499999999999999,0.7499999999999999,0.7499999999999999,0.7499999999999999,0.7499999999999999,0.5
LogisticReg,train_F1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LogisticReg,test_Prec,0.0,0.3333333333333333,1.0,1.0,0.6,0.6,0.6,0.6,0.6,1.0
LogisticReg,train_Prec,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LogisticReg,test_Recall,0.0,0.5,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.3333333333333333
LogisticReg,train_Recall,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LogisticReg,test_MCC,-0.5773502691896258,-0.5773502691896258,1.0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579
LogisticReg,train_MCC,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MLP,fit_time,0.3202824592590332,0.31827259063720703,0.3341965675354004,0.2088487148284912,0.21817660331726074,0.32061028480529785,0.22095322608947754,0.31326913833618164,0.20683646202087402,0.19698047637939453
MLP,score_time,0.004435062408447266,0.0037393569946289062,0.003646373748779297,0.0036351680755615234,0.003613710403442383,0.0040357112884521484,0.003712892532348633,0.003528594970703125,0.0034301280975341797,0.003387928009033203
MLP,test_Acc,0.5,0.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
MLP,train_Acc,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MLP,test_F1,0.0,0.0,0.5,0.7499999999999999,1.0,0.5,0.7499999999999999,0.7499999999999999,0.7499999999999999,0.5
MLP,train_F1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MLP,test_Prec,0.0,0.0,1.0,0.6,1.0,1.0,0.6,0.6,0.6,1.0
MLP,train_Prec,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MLP,test_Recall,0.0,0.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333
MLP,train_Recall,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MLP,test_MCC,0.0,-1.0,0.4472135954999579,0.4472135954999579,1.0,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579,0.4472135954999579
MLP,train_MCC,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
